timestamp, index, utilization.gpu [%], memory.used [MiB]
2026/09/02 19:20:50.083, 1, 0 %, 0 MiB
2026/09/02 19:20:55.084, 0, 100 %, 18867 MiB
2026/09/02 19:20:55.084, 1, 0 %, 0 MiB
2026/09/02 19:21:00.085, 0, 100 %, 18867 MiB
2026/09/02 19:21:00.085, 1, 0 %, 0 MiB
2026/09/02 19:21:05.085, 0, 100 %, 18867 MiB
2026/09/02 19:21:05.085, 1, 0 %, 0 MiB
2026/09/02 19:21:10.086, 0, 100 %, 18867 MiB
2026/09/02 19:21:10.086, 1, 0 %, 0 MiB
2026/09/02 19:21:15.087, 0, 100 %, 18867 MiB
2026/09/02 19:21:15.087, 1, 0 %, 0 MiB
2026/09/02 19:21:20.087, 0, 100 %, 18867 MiB
2026/09/02 19:21:20.087, 1, 0 %, 0 MiB
2026/09/02 19:21:25.088, 0, 100 %, 18867 MiB
2026/09/02 19:21:25.088, 1, 0 %, 0 MiB
2026/09/02 19:21:30.089, 0, 100 %, 18867 MiB
2026/09/02 19:21:30.089, 1, 0 %, 0 MiB
2026/09/02 19:21:35.089, 0, 100 %, 18867 MiB
2026/09/02 19:21:35.090, 1, 0 %, 0 MiB
2026/09/02 19:21:40.090, 0, 100 %, 18867 MiB
2026/09/02 19:21:40.090, 1, 0 %, 0 MiB
2026/09/02 19:21:45.091, 0, 0 %, 18867 MiB
2026/09/02 19:21:45.091, 1, 0 %, 0 MiB
2026/09/02 19:21:50.091, 0, 0 %, 18867 MiB
2026/09/02 19:21:50.091, 1, 0 %, 0 MiB
2026/09/02 19:21:55.092, 0, 0 %, 18867 MiB
2026/09/02 19:21:55.092, 1, 0 %, 0 MiB
2026/09/02 19:22:00.093, 0, 0 %, 18867 MiB
2026/09/02 19:22:00.093, 1, 0 %, 0 MiB
2026/09/02 19:22:05.093, 0, 0 %, 18867 MiB
2026/09/02 19:22:05.093, 1, 0 %, 0 MiB
2026/09/02 19:22:10.094, 0, 0 %, 18867 MiB
2026/09/02 19:22:10.094, 1, 0 %, 0 MiB
2026/09/02 19:22:15.094, 0, 0 %, 18867 MiB
2026/09/02 19:22:15.095, 1, 0 %, 0 MiB
2026/09/02 19:22:20.095, 0, 0 %, 18867 MiB
2026/09/02 19:22:20.095, 1, 0 %, 0 MiB
2026/09/02 19:22:25.096, 0, 0 %, 18867 MiB
2026/09/02 19:22:25.096, 1, 0 %, 0 MiB
2026/09/02 19:22:30.096, 0, 0 %, 18867 MiB
2026/09/02 19:22:30.096, 1, 0 %, 0 MiB
2026/09/02 19:22:35.097, 0, 0 %, 18867 MiB
2026/09/02 19:22:35.097, 1, 0 %, 0 MiB
2026/09/02 19:22:40.098, 0, 0 %, 18867 MiB
2026/09/02 19:22:40.098, 1, 0 %, 0 MiB
2026/09/02 19:22:45.098, 0, 0 %, 18867 MiB
2026/09/02 19:22:45.098, 1, 0 %, 0 MiB
2026/09/02 19:22:50.099, 0, 0 %, 18867 MiB
2026/09/02 19:22:50.099, 1, 0 %, 0 MiB
2026/09/02 19:22:55.100, 0, 0 %, 18867 MiB
2026/09/02 19:22:55.100, 1, 0 %, 0 MiB
2026/09/02 19:23:00.100, 0, 0 %, 18867 MiB
2026/09/02 19:23:00.100, 1, 0 %, 0 MiB
2026/09/02 19:23:05.101, 0, 0 %, 18867 MiB
2026/09/02 19:23:05.101, 1, 0 %, 0 MiB
2026/09/02 19:23:10.102, 0, 0 %, 18867 MiB
2026/09/02 19:23:10.102, 1, 0 %, 0 MiB
2026/09/02 19:23:15.103, 0, 0 %, 18867 MiB
2026/09/02 19:23:15.103, 1, 0 %, 0 MiB
2026/09/02 19:23:20.103, 0, 0 %, 18867 MiB
2026/09/02 19:23:20.103, 1, 0 %, 0 MiB
2026/09/02 19:23:25.104, 0, 0 %, 18867 MiB
2026/09/02 19:23:25.104, 1, 0 %, 0 MiB
2026/09/02 19:23:30.104, 0, 0 %, 18867 MiB
2026/09/02 19:23:30.105, 1, 0 %, 0 MiB
2026/09/02 19:23:35.105, 0, 0 %, 18867 MiB
2026/09/02 19:23:35.105, 1, 0 %, 0 MiB
2026/09/02 19:23:40.106, 0, 0 %, 18867 MiB
2026/09/02 19:23:40.106, 1, 0 %, 0 MiB
2026/09/02 19:23:45.106, 0, 0 %, 18867 MiB
2026/09/02 19:23:45.106, 1, 0 %, 0 MiB
2026/09/02 19:23:50.107, 0, 0 %, 18867 MiB
2026/09/02 19:23:50.107, 1, 0 %, 0 MiB
2026/09/02 19:23:55.108, 0, 0 %, 18867 MiB
2026/09/02 19:23:55.108, 1, 0 %, 0 MiB
2026/09/02 19:24:00.108, 0, 0 %, 18867 MiB
2026/09/02 19:24:00.108, 1, 0 %, 0 MiB
2026/09/02 19:24:05.109, 0, 0 %, 18867 MiB
2026/09/02 19:24:05.109, 1, 0 %, 0 MiB
2026/09/02 19:24:10.110, 0, 0 %, 18867 MiB
2026/09/02 19:24:10.110, 1, 0 %, 0 MiB
2026/09/02 19:24:15.110, 0, 0 %, 18867 MiB
2026/09/02 19:24:15.110, 1, 0 %, 0 MiB
2026/09/02 19:24:20.111, 0, 0 %, 18867 MiB
2026/09/02 19:24:20.111, 1, 0 %, 0 MiB
2026/09/02 19:24:25.112, 0, 0 %, 18867 MiB
2026/09/02 19:24:25.112, 1, 0 %, 0 MiB
2026/09/02 19:24:30.112, 0, 0 %, 18867 MiB
2026/09/02 19:24:30.112, 1, 0 %, 0 MiB
2026/09/02 19:24:35.113, 0, 0 %, 18867 MiB
2026/09/02 19:24:35.113, 1, 0 %, 0 MiB
2026/09/02 19:24:40.113, 0, 0 %, 18867 MiB
2026/09/02 19:24:40.113, 1, 0 %, 0 MiB
2026/09/02 19:24:45.114, 0, 0 %, 18867 MiB
2026/09/02 19:24:45.114, 1, 0 %, 0 MiB
2026/09/02 19:24:50.115, 0, 0 %, 18867 MiB
2026/09/02 19:24:50.115, 1, 0 %, 0 MiB
2026/09/02 19:24:55.115, 0, 64 %, 18867 MiB
2026/09/02 19:24:55.116, 1, 0 %, 0 MiB
2026/09/02 19:25:00.116, 0, 100 %, 18867 MiB
2026/09/02 19:25:00.116, 1, 0 %, 0 MiB
2026/09/02 19:25:05.117, 0, 100 %, 18867 MiB
2026/09/02 19:25:05.117, 1, 0 %, 0 MiB
2026/09/02 19:25:10.117, 0, 100 %, 18867 MiB
2026/09/02 19:25:10.117, 1, 0 %, 0 MiB
2026/09/02 19:25:15.118, 0, 100 %, 18867 MiB
2026/09/02 19:25:15.118, 1, 0 %, 0 MiB
2026/09/02 19:25:20.119, 0, 100 %, 18867 MiB
2026/09/02 19:25:20.119, 1, 0 %, 0 MiB
2026/09/02 19:25:25.119, 0, 100 %, 18867 MiB
2026/09/02 19:25:25.119, 1, 0 %, 0 MiB
2026/09/02 19:25:30.120, 0, 0 %, 18867 MiB
2026/09/02 19:25:30.120, 1, 0 %, 0 MiB
2026/09/02 19:25:35.121, 0, 0 %, 18867 MiB
2026/09/02 19:25:35.121, 1, 0 %, 0 MiB
2026/09/02 19:25:40.121, 0, 100 %, 18867 MiB
2026/09/02 19:25:40.121, 1, 0 %, 0 MiB
2026/09/02 19:25:45.122, 0, 100 %, 18867 MiB
2026/09/02 19:25:45.122, 1, 0 %, 0 MiB
2026/09/02 19:25:50.122, 0, 100 %, 18867 MiB
2026/09/02 19:25:50.123, 1, 0 %, 0 MiB
2026/09/02 19:25:55.123, 0, 100 %, 18867 MiB
2026/09/02 19:25:55.123, 1, 0 %, 0 MiB
2026/09/02 19:26:00.124, 0, 100 %, 18867 MiB
2026/09/02 19:26:00.124, 1, 0 %, 0 MiB
2026/09/02 19:26:05.125, 0, 100 %, 18867 MiB
2026/09/02 19:26:05.125, 1, 0 %, 0 MiB
2026/09/02 19:26:10.125, 0, 100 %, 18867 MiB
2026/09/02 19:26:10.125, 1, 0 %, 0 MiB
2026/09/02 19:26:15.126, 0, 100 %, 18867 MiB
2026/09/02 19:26:15.126, 1, 0 %, 0 MiB
2026/09/02 19:26:20.127, 0, 100 %, 18867 MiB
2026/09/02 19:26:20.127, 1, 0 %, 0 MiB
2026/09/02 19:26:25.127, 0, 100 %, 18867 MiB
2026/09/02 19:26:25.128, 1, 0 %, 0 MiB
2026/09/02 19:26:30.128, 0, 100 %, 18867 MiB
2026/09/02 19:26:30.128, 1, 0 %, 0 MiB
2026/09/02 19:26:35.129, 0, 100 %, 18867 MiB
2026/09/02 19:26:35.129, 1, 0 %, 0 MiB
2026/09/02 19:26:40.129, 0, 100 %, 18867 MiB
2026/09/02 19:26:40.130, 1, 0 %, 0 MiB
2026/09/02 19:26:45.130, 0, 0 %, 18867 MiB
2026/09/02 19:26:45.130, 1, 0 %, 0 MiB
2026/09/02 19:26:50.131, 0, 0 %, 18867 MiB
2026/09/02 19:26:50.131, 1, 0 %, 0 MiB
2026/09/02 19:26:55.132, 0, 100 %, 18867 MiB
2026/09/02 19:26:55.132, 1, 0 %, 0 MiB
2026/09/02 19:27:00.132, 0, 100 %, 18867 MiB
2026/09/02 19:27:00.132, 1, 0 %, 0 MiB
2026/09/02 19:27:05.133, 0, 100 %, 18867 MiB
2026/09/02 19:27:05.133, 1, 0 %, 0 MiB
2026/09/02 19:27:10.134, 0, 100 %, 18867 MiB
2026/09/02 19:27:10.134, 1, 0 %, 0 MiB
2026/09/02 19:27:15.134, 0, 100 %, 18867 MiB
2026/09/02 19:27:15.134, 1, 0 %, 0 MiB
2026/09/02 19:27:20.135, 0, 100 %, 18867 MiB
2026/09/02 19:27:20.135, 1, 0 %, 0 MiB
2026/09/02 19:27:25.135, 0, 100 %, 18867 MiB
2026/09/02 19:27:25.136, 1, 0 %, 0 MiB
2026/09/02 19:27:30.136, 0, 100 %, 18867 MiB
2026/09/02 19:27:30.136, 1, 0 %, 0 MiB
2026/09/02 19:27:35.137, 0, 100 %, 18867 MiB
2026/09/02 19:27:35.137, 1, 0 %, 0 MiB
2026/09/02 19:27:40.137, 0, 100 %, 18867 MiB
2026/09/02 19:27:40.137, 1, 0 %, 0 MiB
2026/09/02 19:27:45.138, 0, 100 %, 18867 MiB
2026/09/02 19:27:45.138, 1, 0 %, 0 MiB
2026/09/02 19:27:50.139, 0, 100 %, 18867 MiB
2026/09/02 19:27:50.139, 1, 0 %, 0 MiB
2026/09/02 19:27:55.139, 0, 100 %, 18867 MiB
2026/09/02 19:27:55.139, 1, 0 %, 0 MiB
2026/09/02 19:28:00.140, 0, 100 %, 18867 MiB
2026/09/02 19:28:00.140, 1, 0 %, 0 MiB
2026/09/02 19:28:05.140, 0, 100 %, 18867 MiB
2026/09/02 19:28:05.141, 1, 0 %, 0 MiB
2026/09/02 19:28:10.141, 0, 100 %, 18867 MiB
2026/09/02 19:28:10.141, 1, 0 %, 0 MiB
2026/09/02 19:28:15.142, 0, 100 %, 18867 MiB
2026/09/02 19:28:15.142, 1, 0 %, 0 MiB
2026/09/02 19:28:20.143, 0, 100 %, 18867 MiB
2026/09/02 19:28:20.143, 1, 0 %, 0 MiB
2026/09/02 19:28:25.143, 0, 100 %, 18867 MiB
2026/09/02 19:28:25.143, 1, 0 %, 0 MiB
2026/09/02 19:28:30.144, 0, 100 %, 18867 MiB
2026/09/02 19:28:30.144, 1, 0 %, 0 MiB
2026/09/02 19:28:35.144, 0, 100 %, 18867 MiB
2026/09/02 19:28:35.145, 1, 0 %, 0 MiB
2026/09/02 19:28:40.145, 0, 100 %, 18867 MiB
2026/09/02 19:28:40.145, 1, 0 %, 0 MiB
2026/09/02 19:28:45.146, 0, 100 %, 18867 MiB
2026/09/02 19:28:45.146, 1, 0 %, 0 MiB
2026/09/02 19:28:50.146, 0, 100 %, 18867 MiB
2026/09/02 19:28:50.147, 1, 0 %, 0 MiB
2026/09/02 19:28:55.147, 0, 100 %, 18867 MiB
2026/09/02 19:28:55.147, 1, 0 %, 0 MiB
2026/09/02 19:29:00.148, 0, 100 %, 18867 MiB
2026/09/02 19:29:00.148, 1, 0 %, 0 MiB
2026/09/02 19:29:05.148, 0, 0 %, 18867 MiB
2026/09/02 19:29:05.148, 1, 0 %, 0 MiB
2026/09/02 19:29:10.149, 0, 0 %, 18867 MiB
2026/09/02 19:29:10.149, 1, 0 %, 0 MiB
2026/09/02 19:29:15.149, 0, 0 %, 18867 MiB
2026/09/02 19:29:15.149, 1, 0 %, 0 MiB
2026/09/02 19:29:20.150, 0, 100 %, 18867 MiB
2026/09/02 19:29:20.150, 1, 0 %, 0 MiB
2026/09/02 19:29:25.150, 0, 100 %, 18867 MiB
2026/09/02 19:29:25.151, 1, 0 %, 0 MiB
2026/09/02 19:29:30.151, 0, 100 %, 18867 MiB
2026/09/02 19:29:30.151, 1, 0 %, 0 MiB
2026/09/02 19:29:35.152, 0, 100 %, 18867 MiB
2026/09/02 19:29:35.152, 1, 0 %, 0 MiB
2026/09/02 19:29:40.152, 0, 100 %, 18867 MiB
2026/09/02 19:29:40.152, 1, 0 %, 0 MiB
2026/09/02 19:29:45.153, 0, 100 %, 18867 MiB
2026/09/02 19:29:45.153, 1, 0 %, 0 MiB
2026/09/02 19:29:50.153, 0, 100 %, 18867 MiB
2026/09/02 19:29:50.153, 1, 0 %, 0 MiB
2026/09/02 19:29:55.154, 0, 100 %, 18867 MiB
2026/09/02 19:29:55.154, 1, 0 %, 0 MiB
2026/09/02 19:30:00.154, 0, 100 %, 18867 MiB
2026/09/02 19:30:00.155, 1, 0 %, 0 MiB
2026/09/02 19:30:05.155, 0, 100 %, 18867 MiB
2026/09/02 19:30:05.155, 1, 0 %, 0 MiB
2026/09/02 19:30:10.156, 0, 100 %, 18867 MiB
2026/09/02 19:30:10.156, 1, 0 %, 0 MiB
2026/09/02 19:30:15.156, 0, 100 %, 18867 MiB
2026/09/02 19:30:15.156, 1, 0 %, 0 MiB
2026/09/02 19:30:20.157, 0, 100 %, 18867 MiB
2026/09/02 19:30:20.157, 1, 0 %, 0 MiB
2026/09/02 19:30:25.157, 0, 100 %, 18867 MiB
2026/09/02 19:30:25.158, 1, 0 %, 0 MiB
2026/09/02 19:30:30.158, 0, 100 %, 18867 MiB
2026/09/02 19:30:30.159, 1, 0 %, 0 MiB
2026/09/02 19:30:35.159, 0, 100 %, 18867 MiB
2026/09/02 19:30:35.159, 1, 0 %, 0 MiB
2026/09/02 19:30:40.160, 0, 100 %, 18867 MiB
2026/09/02 19:30:40.160, 1, 0 %, 0 MiB
2026/09/02 19:30:45.160, 0, 100 %, 18867 MiB
2026/09/02 19:30:45.160, 1, 0 %, 0 MiB
2026/09/02 19:30:50.161, 0, 100 %, 18867 MiB
2026/09/02 19:30:50.161, 1, 0 %, 0 MiB
2026/09/02 19:30:55.161, 0, 100 %, 18867 MiB
2026/09/02 19:30:55.162, 1, 0 %, 0 MiB
2026/09/02 19:31:00.162, 0, 100 %, 18867 MiB
2026/09/02 19:31:00.162, 1, 0 %, 0 MiB
2026/09/02 19:31:05.163, 0, 100 %, 18867 MiB
2026/09/02 19:31:05.163, 1, 0 %, 0 MiB
2026/09/02 19:31:10.164, 0, 100 %, 18867 MiB
2026/09/02 19:31:10.164, 1, 0 %, 0 MiB
2026/09/02 19:31:15.164, 0, 100 %, 18867 MiB
2026/09/02 19:31:15.164, 1, 0 %, 0 MiB
2026/09/02 19:31:20.165, 0, 100 %, 18867 MiB
2026/09/02 19:31:20.165, 1, 0 %, 0 MiB
2026/09/02 19:31:25.166, 0, 100 %, 18867 MiB
2026/09/02 19:31:25.166, 1, 0 %, 0 MiB
2026/09/02 19:31:30.166, 0, 100 %, 18867 MiB
2026/09/02 19:31:30.166, 1, 0 %, 0 MiB
2026/09/02 19:31:35.167, 0, 100 %, 18867 MiB
2026/09/02 19:31:35.167, 1, 0 %, 0 MiB
2026/09/02 19:31:40.167, 0, 100 %, 18867 MiB
2026/09/02 19:31:40.168, 1, 0 %, 0 MiB
2026/09/02 19:31:45.168, 0, 100 %, 18867 MiB
2026/09/02 19:31:45.168, 1, 0 %, 0 MiB
2026/09/02 19:31:50.169, 0, 100 %, 18867 MiB
2026/09/02 19:31:50.169, 1, 0 %, 0 MiB
2026/09/02 19:31:55.169, 0, 100 %, 18867 MiB
2026/09/02 19:31:55.169, 1, 0 %, 0 MiB
2026/09/02 19:32:00.170, 0, 100 %, 18867 MiB
2026/09/02 19:32:00.170, 1, 0 %, 0 MiB
2026/09/02 19:32:05.171, 0, 100 %, 18867 MiB
2026/09/02 19:32:05.171, 1, 0 %, 0 MiB
2026/09/02 19:32:10.171, 0, 100 %, 18867 MiB
2026/09/02 19:32:10.171, 1, 0 %, 0 MiB
2026/09/02 19:32:15.172, 0, 100 %, 18867 MiB
2026/09/02 19:32:15.172, 1, 0 %, 0 MiB
2026/09/02 19:32:20.172, 0, 100 %, 18867 MiB
2026/09/02 19:32:20.173, 1, 0 %, 0 MiB
2026/09/02 19:32:25.173, 0, 100 %, 18867 MiB
2026/09/02 19:32:25.173, 1, 0 %, 0 MiB
2026/09/02 19:32:30.174, 0, 100 %, 18867 MiB
2026/09/02 19:32:30.174, 1, 0 %, 0 MiB
2026/09/02 19:32:35.174, 0, 100 %, 18867 MiB
2026/09/02 19:32:35.175, 1, 0 %, 0 MiB
2026/09/02 19:32:40.175, 0, 0 %, 18867 MiB
2026/09/02 19:32:40.175, 1, 0 %, 0 MiB
2026/09/02 19:32:45.176, 0, 0 %, 18867 MiB
2026/09/02 19:32:45.176, 1, 0 %, 0 MiB
2026/09/02 19:32:50.176, 0, 0 %, 18867 MiB
2026/09/02 19:32:50.176, 1, 0 %, 0 MiB
2026/09/02 19:32:55.177, 0, 0 %, 18867 MiB
2026/09/02 19:32:55.177, 1, 0 %, 0 MiB
2026/09/02 19:33:00.178, 0, 100 %, 18867 MiB
2026/09/02 19:33:00.178, 1, 0 %, 0 MiB
2026/09/02 19:33:05.178, 0, 100 %, 18867 MiB
2026/09/02 19:33:05.179, 1, 0 %, 0 MiB
2026/09/02 19:33:10.179, 0, 100 %, 18867 MiB
2026/09/02 19:33:10.179, 1, 0 %, 0 MiB
2026/09/02 19:33:15.180, 0, 100 %, 18867 MiB
2026/09/02 19:33:15.180, 1, 0 %, 0 MiB
2026/09/02 19:33:20.180, 0, 100 %, 18867 MiB
2026/09/02 19:33:20.180, 1, 0 %, 0 MiB
2026/09/02 19:33:25.181, 0, 100 %, 18867 MiB
2026/09/02 19:33:25.181, 1, 0 %, 0 MiB
2026/09/02 19:33:30.182, 0, 100 %, 18867 MiB
2026/09/02 19:33:30.185, 1, 0 %, 0 MiB
2026/09/02 19:33:35.187, 0, 100 %, 18867 MiB
2026/09/02 19:33:35.187, 1, 0 %, 0 MiB
2026/09/02 19:33:40.187, 0, 100 %, 18867 MiB
2026/09/02 19:33:40.187, 1, 0 %, 0 MiB
2026/09/02 19:33:45.188, 0, 100 %, 18867 MiB
2026/09/02 19:33:45.188, 1, 0 %, 0 MiB
2026/09/02 19:33:50.189, 0, 100 %, 18867 MiB
2026/09/02 19:33:50.189, 1, 0 %, 0 MiB
2026/09/02 19:33:55.189, 0, 100 %, 18867 MiB
2026/09/02 19:33:55.189, 1, 0 %, 0 MiB
2026/09/02 19:34:00.190, 0, 100 %, 18867 MiB
2026/09/02 19:34:00.190, 1, 0 %, 0 MiB
2026/09/02 19:34:05.190, 0, 100 %, 18867 MiB
2026/09/02 19:34:05.191, 1, 0 %, 0 MiB
2026/09/02 19:34:10.191, 0, 100 %, 18867 MiB
2026/09/02 19:34:10.191, 1, 0 %, 0 MiB
2026/09/02 19:34:15.192, 0, 100 %, 18867 MiB
2026/09/02 19:34:15.192, 1, 0 %, 0 MiB
2026/09/02 19:34:20.192, 0, 100 %, 18867 MiB
2026/09/02 19:34:20.192, 1, 0 %, 0 MiB
2026/09/02 19:34:25.193, 0, 100 %, 18867 MiB
2026/09/02 19:34:25.193, 1, 0 %, 0 MiB
2026/09/02 19:34:30.193, 0, 100 %, 18867 MiB
2026/09/02 19:34:30.194, 1, 0 %, 0 MiB
2026/09/02 19:34:35.194, 0, 100 %, 18867 MiB
2026/09/02 19:34:35.194, 1, 0 %, 0 MiB
2026/09/02 19:34:40.195, 0, 100 %, 18867 MiB
2026/09/02 19:34:40.195, 1, 0 %, 0 MiB
2026/09/02 19:34:45.195, 0, 100 %, 18867 MiB
2026/09/02 19:34:45.195, 1, 0 %, 0 MiB
2026/09/02 19:34:50.196, 0, 100 %, 18867 MiB
2026/09/02 19:34:50.196, 1, 0 %, 0 MiB
2026/09/02 19:34:55.197, 0, 100 %, 18867 MiB
2026/09/02 19:34:55.197, 1, 0 %, 0 MiB
2026/09/02 19:35:00.197, 0, 100 %, 18867 MiB
2026/09/02 19:35:00.197, 1, 0 %, 0 MiB
2026/09/02 19:35:05.198, 0, 100 %, 18867 MiB
2026/09/02 19:35:05.198, 1, 0 %, 0 MiB
2026/09/02 19:35:10.198, 0, 100 %, 18867 MiB
2026/09/02 19:35:10.199, 1, 0 %, 0 MiB
2026/09/02 19:35:15.199, 0, 100 %, 18867 MiB
2026/09/02 19:35:15.199, 1, 0 %, 0 MiB
2026/09/02 19:35:20.200, 0, 100 %, 18867 MiB
2026/09/02 19:35:20.200, 1, 0 %, 0 MiB
2026/09/02 19:35:25.200, 0, 100 %, 18867 MiB
2026/09/02 19:35:25.200, 1, 0 %, 0 MiB
2026/09/02 19:35:30.201, 0, 100 %, 18867 MiB
2026/09/02 19:35:30.201, 1, 0 %, 0 MiB
2026/09/02 19:35:35.201, 0, 100 %, 18867 MiB
2026/09/02 19:35:35.202, 1, 0 %, 0 MiB
2026/09/02 19:35:40.202, 0, 100 %, 18867 MiB
2026/09/02 19:35:40.202, 1, 0 %, 0 MiB
2026/09/02 19:35:45.203, 0, 100 %, 18867 MiB
2026/09/02 19:35:45.203, 1, 0 %, 0 MiB
2026/09/02 19:35:50.203, 0, 100 %, 18867 MiB
2026/09/02 19:35:50.203, 1, 0 %, 0 MiB
2026/09/02 19:35:55.204, 0, 100 %, 18867 MiB
2026/09/02 19:35:55.204, 1, 0 %, 0 MiB
2026/09/02 19:36:00.204, 0, 100 %, 18867 MiB
2026/09/02 19:36:00.205, 1, 0 %, 0 MiB
2026/09/02 19:36:05.205, 0, 100 %, 18867 MiB
2026/09/02 19:36:05.205, 1, 0 %, 0 MiB
2026/09/02 19:36:10.206, 0, 100 %, 18867 MiB
2026/09/02 19:36:10.206, 1, 0 %, 0 MiB
2026/09/02 19:36:15.206, 0, 100 %, 18867 MiB
2026/09/02 19:36:15.206, 1, 0 %, 0 MiB
2026/09/02 19:36:20.207, 0, 100 %, 18867 MiB
2026/09/02 19:36:20.207, 1, 0 %, 0 MiB
2026/09/02 19:36:25.207, 0, 100 %, 18867 MiB
2026/09/02 19:36:25.208, 1, 0 %, 0 MiB
2026/09/02 19:36:30.208, 0, 100 %, 18867 MiB
2026/09/02 19:36:30.208, 1, 0 %, 0 MiB
2026/09/02 19:36:35.209, 0, 100 %, 18867 MiB
2026/09/02 19:36:35.209, 1, 0 %, 0 MiB
2026/09/02 19:36:40.209, 0, 100 %, 18867 MiB
2026/09/02 19:36:40.209, 1, 0 %, 0 MiB
2026/09/02 19:36:45.210, 0, 100 %, 18867 MiB
2026/09/02 19:36:45.210, 1, 0 %, 0 MiB
2026/09/02 19:36:50.211, 0, 100 %, 18867 MiB
2026/09/02 19:36:50.211, 1, 0 %, 0 MiB
2026/09/02 19:36:55.211, 0, 100 %, 18867 MiB
2026/09/02 19:36:55.212, 1, 0 %, 0 MiB
2026/09/02 19:37:00.212, 0, 100 %, 18867 MiB
2026/09/02 19:37:00.212, 1, 0 %, 0 MiB
2026/09/02 19:37:05.213, 0, 100 %, 18867 MiB
2026/09/02 19:37:05.213, 1, 0 %, 0 MiB
2026/09/02 19:37:10.213, 0, 100 %, 18867 MiB
2026/09/02 19:37:10.213, 1, 0 %, 0 MiB
2026/09/02 19:37:15.214, 0, 0 %, 18867 MiB
2026/09/02 19:37:15.214, 1, 0 %, 0 MiB
2026/09/02 19:37:20.215, 0, 0 %, 18867 MiB
2026/09/02 19:37:20.215, 1, 0 %, 0 MiB
2026/09/02 19:37:25.215, 0, 0 %, 18867 MiB
2026/09/02 19:37:25.216, 1, 0 %, 0 MiB
2026/09/02 19:37:30.216, 0, 0 %, 18867 MiB
2026/09/02 19:37:30.216, 1, 0 %, 0 MiB
2026/09/02 19:37:35.217, 0, 0 %, 18867 MiB
2026/09/02 19:37:35.217, 1, 0 %, 0 MiB
2026/09/02 19:37:40.217, 0, 100 %, 18867 MiB
2026/09/02 19:37:40.217, 1, 0 %, 0 MiB
2026/09/02 19:37:45.218, 0, 100 %, 18867 MiB
2026/09/02 19:37:45.218, 1, 0 %, 0 MiB
2026/09/02 19:37:50.219, 0, 100 %, 18867 MiB
2026/09/02 19:37:50.219, 1, 0 %, 0 MiB
2026/09/02 19:37:55.219, 0, 100 %, 18867 MiB
2026/09/02 19:37:55.219, 1, 0 %, 0 MiB
2026/09/02 19:38:00.220, 0, 100 %, 18867 MiB
2026/09/02 19:38:00.220, 1, 0 %, 0 MiB
2026/09/02 19:38:05.220, 0, 100 %, 18867 MiB
2026/09/02 19:38:05.220, 1, 0 %, 0 MiB
2026/09/02 19:38:10.221, 0, 100 %, 18867 MiB
2026/09/02 19:38:10.221, 1, 0 %, 0 MiB
2026/09/02 19:38:15.222, 0, 100 %, 18867 MiB
2026/09/02 19:38:15.222, 1, 0 %, 0 MiB
2026/09/02 19:38:20.222, 0, 100 %, 18867 MiB
2026/09/02 19:38:20.222, 1, 0 %, 0 MiB
2026/09/02 19:38:25.223, 0, 100 %, 18867 MiB
2026/09/02 19:38:25.223, 1, 0 %, 0 MiB
2026/09/02 19:38:30.223, 0, 100 %, 18867 MiB
2026/09/02 19:38:30.224, 1, 0 %, 0 MiB
2026/09/02 19:38:35.224, 0, 100 %, 18867 MiB
2026/09/02 19:38:35.224, 1, 0 %, 0 MiB
2026/09/02 19:38:40.225, 0, 100 %, 18867 MiB
2026/09/02 19:38:40.225, 1, 0 %, 0 MiB
2026/09/02 19:38:45.225, 0, 100 %, 18867 MiB
2026/09/02 19:38:45.226, 1, 0 %, 0 MiB
2026/09/02 19:38:50.226, 0, 100 %, 18867 MiB
2026/09/02 19:38:50.226, 1, 0 %, 0 MiB
2026/09/02 19:38:55.227, 0, 100 %, 18867 MiB
2026/09/02 19:38:55.227, 1, 0 %, 0 MiB
2026/09/02 19:39:00.227, 0, 100 %, 18867 MiB
2026/09/02 19:39:00.227, 1, 0 %, 0 MiB
2026/09/02 19:39:05.228, 0, 100 %, 18867 MiB
2026/09/02 19:39:05.228, 1, 0 %, 0 MiB
2026/09/02 19:39:10.228, 0, 100 %, 18867 MiB
2026/09/02 19:39:10.229, 1, 0 %, 0 MiB
2026/09/02 19:39:15.229, 0, 100 %, 18867 MiB
2026/09/02 19:39:15.229, 1, 0 %, 0 MiB
2026/09/02 19:39:20.230, 0, 100 %, 18867 MiB
2026/09/02 19:39:20.230, 1, 0 %, 0 MiB
2026/09/02 19:39:25.230, 0, 100 %, 18867 MiB
2026/09/02 19:39:25.230, 1, 0 %, 0 MiB
2026/09/02 19:39:30.231, 0, 100 %, 18867 MiB
2026/09/02 19:39:30.231, 1, 0 %, 0 MiB
2026/09/02 19:39:35.232, 0, 100 %, 18867 MiB
2026/09/02 19:39:35.232, 1, 0 %, 0 MiB
2026/09/02 19:39:40.232, 0, 100 %, 18867 MiB
2026/09/02 19:39:40.232, 1, 0 %, 0 MiB
2026/09/02 19:39:45.233, 0, 100 %, 18867 MiB
2026/09/02 19:39:45.233, 1, 0 %, 0 MiB
2026/09/02 19:39:50.234, 0, 100 %, 18867 MiB
2026/09/02 19:39:50.234, 1, 0 %, 0 MiB
2026/09/02 19:39:55.234, 0, 100 %, 18867 MiB
